suid,capturetime,headline,all_topics,all_people,flagged_people_ids,flagged_people_keys,score,relevant,autolabeler_id
RKF7T8T0G1KW,2022-10-27T16:43:56.491+00:00,*DATA SUGGEST ECONOMIC COOLING KEEPING PACE WITH FED MOVES:ROUSE,BIZNEWS;MSCIWORLD;NORTHAM;CONSD;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;BFWGOV;GOV;US;USECO;POL;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;CONSD;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;CONS;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;IGO;INDUSTRIES;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;ECOINDIC;CMDKEY;CECO;COS;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,16338464;18985888,16338464,rouse,0,1,a80b2f7638e646748169e0e4c30dd760
RM60BST0G1KZ,2022-11-30T14:31:04.253+00:00,*YELLEN: PRIMARY TASK FALLS TO THE FED ON INFLATION,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;GOV;US;USECO;GOVMISC;CEN;RIF;TRE;CECO;ECO;MSCINAMER;FINNEWS;FED;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;RIF;BROKERLITE;TRE;ECOINDIC;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST;FINMIN,1442491;1795692,1442491,yellen,0,1,295d22cd743a4f0e86286d09dc1288e3
RMZS67DWX2PU,2022-12-16T16:22:56.095+00:00,*YELLEN SAYS FED CLIMATE PILOT `IMPORTANT' FOR ASSESSING RISKS,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;MKTMISC;HEADS;G7ECOS;MARKETS;GOV;US;USECO;CRYPTOMKT;GOVMISC;CEN;RIF;TRE;CECO;MKTREG;ECO;MSCINAMER;FINNEWS;FRXDIGITAL;FED;SEC;ESG;FINREG;FINMIN;METALKEY;BIZNEWS;TECSVC;MSCIWORLD;NORTHAM;GLOBALMACR;FIN;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;MKTMISC;HEADS;MISC;GOVPL;G7ECOS;FIALL;MARKETS;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;CRYPTOMKT;WORLD;GOVMISC;FXKEY;IGO;INDUSTRIES;DEVECO;TEC;OILKEY;CEN;G10MEMB;RIF;BROKERLITE;TRE;FINTECH;CMDKEY;CECO;MKTREG;COS;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FRXDIGITAL;FED;SPREGIONS;POLIRISK;SEC;NRGKEY;RULES;CMDGLOMAC;ESG;G8;FINREG;RATESKEY;FIASST;FINMIN,1442491;15046536;1651944;16957698,1442491,yellen,-9999,0,9ea11c47cda94985878adad151928a3e
ROR1Y0DWLU68,2023-01-19T20:22:48.849+00:00,*FED APPEARS TO BE ON PATH FOR 'SOFTISH' LANDING: ROUSE,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;BFWGOV;GOV;US;USECO;EXE;POL;GOVMISC;RIF;BFWDC;CLIFF;CECO;ECO;MSCINAMER;FINNEWS;FIRSTWORD;BFW;BIZNEWS;CNG;MSCIWORLD;NORTHAM;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;BUD;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;BFWGOV;POLI;GOV;US;CREDITKEY;EQUITYKEY;USECO;EXE;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;DEVECO;G10MEMB;RIF;GEN;BFWDC;CLIFF;ECOINDIC;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;DC;SPREGIONS;POLIRISK;FIRSTWORD;BFW;RATESKEY;FISCAL;FIASST,16338464;22647265,16338464,rouse,0,1,e5566a12be044ef2afc30b7606468a75
RQJRF4T0G1KW,2023-02-23T18:59:28.491+00:00,*BIDEN TO NOMINATE FED VICE CHAIR IN 'NEAR FUTURE': WHITE HOUSE,BIZNEWS;MSCIWORLD;NORTHAM;RUSSIA;USGOV;ACEXCLUDE;HEADS;BFWGOV;GOV;US;BRIC;EXE;GOVMISC;CIS;RIF;BFWDC;EUROPE;MSCINAMER;EEU;MSCIEMEUR;EM;FIRSTWORD;BFW;G8;BIZNEWS;MSCIWORLD;NORTHAM;RUSSIA;USGOV;ACEXCLUDE;EXUSSR;CPNYCNT1;ASIAX;G7MEMB;BONDWIRES;HEADS;MISC;GOVPL;BFWGOV;GOV;US;EMEAREGION;EQUITYKEY;BRIC;EXE;BGOVBILLGO;POL;WORLD;GOVMISC;EAEU;IGO;DEVECO;CIS;G10MEMB;RIF;GEN;BFWDC;FWDCFOR;CASPIAN;EUROPE;CASIA;SRCRANK1;MSCINAMER;EEU;BGOVCODES;GCON;DC;SPREGIONS;MSCIEMEUR;POLIRISK;EM;FIRSTWORD;BFW;G8,3104699;13387985,13387985,biden,-9999,0,19163015eeca4d5fa863cb38a133f624
RU3U3NT0G1KW,2023-05-03T22:50:11.578+00:00,"*BIDEN PICKS FEDâ€™S JEFFERSON FOR VICE CHAIR, KUGLER FOR GOVERNOR",ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;WNEWS;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;MARKETS;GOV;US;BNSCOOP;USECO;EXE;HOT;TOP;GOVMISC;CEN;RIF;CECO;ECO;MSCINAMER;FINNEWS;FED;METALKEY;ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;WNEWS;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;MISCCOS;GOVPL;G7ECOS;FIALL;MARKETS;GOV;CONEWS;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;CLNEWS;BNSCOOP;AGRKEY;USECO;EXE;BGOVBILLGO;HOT;TOP;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BROKERLITE;TIMENI;INMONEY;MTGEKEY;CMDKEY;CECO;COS;SRCRANK1;TIMECO;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;INEQUITY;FIASST,17460960;1795692;21189022;13387985,13387985,biden,-9999,0,de736f20193045138e2f01e1a1efae57
RUCWICDWRGG0,2023-05-08T20:20:36.342+00:00,*YELLEN: FED AWARE TIGHTER CREDIT CONDITIONS TO SLOW ECONOMY,BIZNEWS;CNG;MSCIWORLD;NORTHAM;FIN;USGOV;ACEXCLUDE;BUSINESS;BUD;HEADS;G7ECOS;GOV;US;USECO;EXE;GOVMISC;INS;CEN;RIF;BNK;TRE;CLIFF;CECO;COS;ECO;MSCINAMER;FINNEWS;FED;FINREG;FINMIN;METALKEY;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;FIN;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;BUD;HEADS;MISC;GOVPL;G7ECOS;FIALL;POLI;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;INS;FXKEY;IGO;INDUSTRIES;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BROKERLITE;BNK;TRE;CLIFF;CMDKEY;CECO;COS;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;RULES;CMDGLOMAC;G8;FINREG;RATESKEY;FISCAL;FIASST;FINMIN,1442491;16419156,1442491,yellen,0,1,c90eafa95c3841f39e4cd835ee33ae7a
RUJUPEDWX2PT,2023-05-12T15:00:00.113+00:00,*BIDEN TO RENOMINATE FED'S COOK FOR FULL 14-YEAR GOVERNOR TERM,ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;MARKETS;BFWGOV;GOV;US;BFWFI;USECO;BFWRATE;EXE;HOT;TOP;GOVMISC;CEN;RIF;BFWDC;USSENATE;CECO;ECO;BFWRTUS;MSCINAMER;FINNEWS;FED;METALKEY;ALLHOT;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;BFWFOCUS;GOVPL;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;CONEWS;US;BFWFI;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;CLNEWS;AGRKEY;USECO;BFWRATE;EXE;BGOVBILLGO;HOT;TOP;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;USSENATE;ECOINDIC;TIMENI;INMONEY;MTGEKEY;CMDKEY;CECO;SRCRANK1;TIMECO;ECO;BFWRTUS;MSCINAMER;BGOVCODES;FINNEWS;GCON;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;G8;RATESKEY;INEQUITY;FIASST,13387985;16448941;16734340,13387985,biden,-9999,0,4135069532e04dbbb48407d1a9872cfc
RUJUPEDWX2PS,2023-05-12T15:00:00.168+00:00,"*BIDEN'S FED PICKS OF JEFFERSON, KUGLER ANNOUNCED BY WHITE HOUSE",ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;MARKETS;BFWGOV;GOV;US;BFWFI;USECO;BFWRATE;EXE;HOT;TOP;GOVMISC;CEN;RIF;BFWDC;USSENATE;CECO;ECO;BFWRTUS;MSCINAMER;FINNEWS;FED;METALKEY;ALLHOT;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;BFWFOCUS;GOVPL;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;CONEWS;US;BFWFI;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;CLNEWS;AGRKEY;USECO;BFWRATE;EXE;BGOVBILLGO;HOT;TOP;POL;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;USSENATE;ECOINDIC;TIMENI;INMONEY;MTGEKEY;CMDKEY;CECO;SRCRANK1;TIMECO;ECO;BFWRTUS;MSCINAMER;BGOVCODES;FINNEWS;GCON;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;G8;RATESKEY;INEQUITY;FIASST,13387985;16448941;21189022,13387985,biden,-9999,0,3fadb660588f4442b95f882fe6b9c021
RUKOHFT0G1KW,2023-05-13T01:08:03.196+00:00,*YELLEN: HIGHER LONG-RUN INTEREST RATES WOULD RAISE RISK ON DEBT,BIZNEWS;CNG;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;MARKETS;GOV;US;USECO;POL;GOVMISC;RIF;TRE;FRX;CECO;ECO;MSCINAMER;FINNEWS;BON;G8;TRD;FINMIN;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;GOVPL;G7ECOS;FIALL;MARKETS;POLI;GOV;US;CREDITKEY;EQUITYKEY;USECO;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;IGO;DEVECO;CEN;G10MEMB;RIF;GEN;CREDIT;TRE;FRX;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;DC;LOANS;MONETARY;SPREGIONS;POLIRISK;BON;G8;RATESKEY;FIASST;TRD;FINMIN,1442491;7309444,1442491,yellen,-9999,0,bbc7bb6df21f40e1a879c65abe42173a
RUKOHHT0G1KW,2023-05-13T01:08:05.714+00:00,*YELLEN: COMMERCIAL REAL ESTATE A RISK AS INTEREST RATES RISE,BIZNEWS;CNG;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;REL;HEADS;G7ECOS;MARKETS;GOV;US;CRE;USECO;POL;GOVMISC;RIF;TRE;FRX;CECO;ECO;MSCINAMER;FINNEWS;BON;G8;TRD;FINMIN;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;FIN;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;REL;HEADS;MISC;GOVPL;G7ECOS;FIALL;MARKETS;POLI;GOV;US;CRE;CREDITKEY;EQUITYKEY;USECO;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;IGO;INDUSTRIES;DEVECO;CEN;G10MEMB;RIF;GEN;TRE;FRX;CECO;COS;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;DC;MONETARY;SPREGIONS;POLIRISK;BON;G8;RATESKEY;CREFIN;KEYCRE;FIASST;TRD;FINMIN,1442491;7309444,1442491,yellen,-9999,0,b10f2b05d76e48e88895c4be1176181e
RWOEZ3DWLU69,2023-06-22T22:40:15.796+00:00,*YELLEN: RECESSION REMAINS RISK AS FED TIGHTENS POLICY,BIZNEWS;MSCIWORLD;NORTHAM;FIN;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;RIF;BFWDC;TRE;CECO;COS;ECO;MSCINAMER;FINNEWS;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;FIN;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;BFWGOV;GOV;US;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;INDUSTRIES;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;TRE;ECOINDIC;CMDKEY;CECO;COS;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;DC;FLASHG7;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;G8;RATESKEY;FIASST;FINMIN,1442491;16419156,1442491,yellen,0,1,6f183486b3a84cf7b5b368ec6b974af1
S0ML2WP1SLC0,2023-09-07T17:11:20.335+00:00,*BIDEN WELCOMES SENATE CONFIRMATION VOTE FOR FED NOMINEES,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;POL;GOVMISC;CEN;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;RLSHEAD;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;GOVPL;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;RLSHEAD;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,13387985;22684686,13387985,biden,-9999,0,bd729548caae43d79095c1ed5bb28a5c
S16Q0NNQFBWG,2023-09-18T14:09:59.415+00:00,*YELLEN: EXPECT TO SEE SOME IMPACTS FROM FED RATE INCREASES,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;TRE;CECO;ECO;MSCINAMER;FINNEWS;FED;TRD;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;GOVPL;G7ECOS;FIALL;MARKETS;POLI;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BROKERLITE;TRE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;CBRATES;BZNEWS;DC;FLASHG7;FED;MONETARY;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;BON;G8;RATESKEY;BONMISC;FIASST;TRD;FINMIN,1442491;16419156,1442491,yellen,0,1,015c1d1bc51944658820e640cdfa8c33
S1WIPHNQ43CW,2023-10-02T12:29:41.544+00:00,"*BERNSTEIN: INTEREST RATES REFLECT RISING WAGES, LOWER PRICES",BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;BUD;HEADS;INF;BFWGOV;GOV;US;EXE;RIF;BFWDC;ECO;MSCINAMER;FINNEWS;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;BUD;HEADS;INF;MISC;GOVPL;FIALL;BFWGOV;POLI;GOV;US;CREDITKEY;EQUITYKEY;AGRKEY;EXE;BGOVBILLGO;WORLD;FXKEY;DEVECO;OILKEY;G10MEMB;RIF;GEN;BFWDC;ECOINDIC;CMDKEY;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;DC;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;RATESKEY;FIASST,1789385;18985888,1789385,bernstein,0,1,0051e19295224c7ab9a2e26fe084a49d
S1YWJVNQFBWG,2023-10-03T19:23:55.186+00:00,*YELLEN: LEVEL OF INTEREST RATES 'VERY MUCH' ON MY MIND,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;GOV;US;USECO;GOVMISC;RIF;TRE;CECO;ECO;MSCINAMER;FINNEWS;FINMIN;BIZNEWS;MSCIWORLD;NORTHAM;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;POLI;GOV;US;CREDITKEY;EQUITYKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;CEN;G10MEMB;RIF;TRE;ECOINDIC;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;DC;MONETARY;SPREGIONS;POLIRISK;RATESKEY;FIASST;FINMIN,1442491;6221366,1442491,yellen,1,1,4a47fe34d1c7423a84b22e107772834d
S2M6QMNQ43CW,2023-10-16T09:08:46.522+00:00,*HIGHER INTEREST RATES MAY PERSIST IN US: YELLEN,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;HEADS;GOV;US;POL;RIF;TRE;MSCINAMER;FINMIN;BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;DEBTKEY;G7MEMB;BONDWIRES;HEADS;MISC;GOVPL;FIALL;POLI;GOV;US;EQUITYKEY;BGOVBILLGO;POL;WORLD;DEVECO;CEN;G10MEMB;RIF;GEN;TRE;SRCRANK1;MSCINAMER;BGOVCODES;GCON;DC;MONETARY;SPREGIONS;POLIRISK;RATESKEY;FIASST;FINMIN,1442491;3881076,1442491,yellen,0,1,12d2f85f275c46ed95fa1080fee669c9
S3K7M8598MBK,2023-11-03T18:06:08.928+00:00,*YELLEN LAYS PATH FOR NONBANK FINANCE FIRMS TO GET FED OVERSIGHT,ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;FIN;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;MARKETS;GOV;US;USECO;ALLFND;HOT;TOP;GOVMISC;CEN;RIF;PE;BNK;TRE;CECO;COS;ECO;MSCINAMER;FINNEWS;GCON;FED;HEDGE;FINREG;FINMIN;METALKEY;ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;FIN;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;COMPREGS;GOVPL;G7ECOS;FIALL;MARKETS;GOV;CONEWS;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;CLNEWS;AGRKEY;USECO;BGOVBILLGO;ALLFND;HOT;TOP;WORLD;GOVMISC;FXKEY;IGO;INDUSTRIES;DEVECO;OILKEY;CEN;G10MEMB;RIF;PE;ASSETMGMT;BROKERLITE;BNK;TRE;TIMENI;INMONEY;MTGEKEY;CMDKEY;CECO;COS;SRCRANK1;TIMECO;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;BZNEWS;DC;FLASHG7;FED;HEDGE;SPREGIONS;POLIRISK;NRGKEY;RULES;CMDGLOMAC;G8;FINREG;RATESKEY;INEQUITY;FIASST;FINMIN,1442491;16901381,1442491,yellen,-9999,0,1fd4d2e93e174996a67b15f19b7dcd72
S4Y7PLF2QVI8,2023-11-30T18:10:00.120+00:00,*YELLEN: FED NEED NOT TRIGGER RECESSION TO QUELL INFLATION,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;US;USECO;GOVMISC;CEN;TRE;CECO;ECO;MSCINAMER;FINNEWS;FED;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;BROKERLITE;TRE;ECOINDIC;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST;FINMIN,1442491;6221366,1442491,yellen,0,1,c652610a346e4df1bc5aadbc55dfa53c
S5BA6HNQ9PMO,2023-12-07T19:30:17.716+00:00,"*YELLEN: FED PERFORMANCE HAS BEEN STRONG, FEEL GOOD ON ECONOMY",BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;GOV;US;USECO;GOVMISC;CEN;TRE;CECO;ECO;MSCINAMER;FINNEWS;FED;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;BROKERLITE;TRE;ECOINDIC;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST;FINMIN,1442491;6221366,1442491,yellen,1,1,ea7444b3d3c3469481cb40f5f04f5c3d
S5DEKM598MBK,2023-12-08T23:00:22.276+00:00,*BIDEN: JOBS REPORT DOESN'T ENCOURAGE FED TO RAISE RATES,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;NV;HEADS;G7ECOS;BFWGOV;GOV;US;USWE;USECO;EXE;GOVMISC;CEN;UNEMPLOY;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;BUSINESS;NV;G7MEMB;BONDWIRES;HEADS;MISC;MISCCOS;GOVPL;G7ECOS;FIALL;MARKETS;BFWGOV;POLI;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;USWE;AGRKEY;USECO;EXE;BGOVBILLGO;PADDIST;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;UNEMPLOY;GEN;BFWDC;BROKERLITE;ECOINDIC;CMDKEY;CECO;COS;SRCRANK1;PADD5;LABOR;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;CBRATES;BZNEWS;DC;FLASHG7;FED;MONETARY;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BON;BFW;G8;ALLSTATES;RATESKEY;BONMISC;FIASST,13387985;22647265,13387985,biden,1,1,ba76cf24921c440a9750c584732e52a4
